cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['3.3617', '1.6796', '0.6380'] Accuracy Train: ['9.0%', '11.0%', '9.5%']%
Epoch:  0 Batch:  11 Loss: ['2.3006', '1.2088', '0.5216'] Accuracy Train: ['31.7%', '28.1%', '19.5%']%
Epoch:  0 Batch:  21 Loss: ['2.0418', '1.0542', '0.4719'] Accuracy Train: ['37.9%', '33.7%', '24.6%']%
Epoch:  0 Batch:  31 Loss: ['1.9040', '0.9719', '0.4422'] Accuracy Train: ['41.7%', '37.5%', '28.3%']%
Epoch:  0 Batch:  41 Loss: ['1.8164', '0.9374', '0.4276'] Accuracy Train: ['44.4%', '40.7%', '31.1%']%
Epoch:  0 Batch:  51 Loss: ['1.5915', '0.8238', '0.3975'] Accuracy Train: ['47.0%', '43.4%', '33.8%']%
Epoch:  0 Batch:  61 Loss: ['1.6356', '0.8210', '0.3802'] Accuracy Train: ['48.8%', '45.5%', '35.9%']%
Epoch:  0 Batch:  71 Loss: ['1.5036', '0.7458', '0.3483'] Accuracy Train: ['50.5%', '47.2%', '37.9%']%
Epoch:  0 Batch:  81 Loss: ['1.5217', '0.7430', '0.3484'] Accuracy Train: ['52.0%', '49.0%', '39.9%']%

Tests: 10000 | Loss: ['1.48', '1.43', '1.74'] | Accuracy Test: ['62.98%', '63.06%', '53.60%'] | Times: [['7.38ms', '11.45ms'], ['8.87ms', '5.78ms'], ['8.51ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.53']

Epoch:  1 Batch:   1 Loss: ['1.4358', '0.7183', '0.3426'] Accuracy Train: ['65.0%', '61.8%', '51.8%']%
Epoch:  1 Batch:  11 Loss: ['1.3742', '0.6590', '0.3016'] Accuracy Train: ['65.8%', '64.8%', '56.5%']%
Epoch:  1 Batch:  21 Loss: ['1.3094', '0.6230', '0.3062'] Accuracy Train: ['66.2%', '66.0%', '57.1%']%
Epoch:  1 Batch:  31 Loss: ['1.2198', '0.5943', '0.2833'] Accuracy Train: ['66.6%', '66.8%', '58.1%']%
Epoch:  1 Batch:  41 Loss: ['1.2561', '0.5844', '0.2902'] Accuracy Train: ['66.7%', '67.4%', '59.1%']%
Epoch:  1 Batch:  51 Loss: ['1.2706', '0.6039', '0.2956'] Accuracy Train: ['66.9%', '67.9%', '59.6%']%
Epoch:  1 Batch:  61 Loss: ['1.2092', '0.5611', '0.2561'] Accuracy Train: ['67.1%', '68.2%', '60.5%']%
Epoch:  1 Batch:  71 Loss: ['1.2211', '0.5667', '0.2735'] Accuracy Train: ['67.5%', '68.6%', '61.2%']%
Epoch:  1 Batch:  81 Loss: ['1.1303', '0.4934', '0.2427'] Accuracy Train: ['68.0%', '69.2%', '61.9%']%

Tests: 10000 | Loss: ['1.21', '1.03', '1.27'] | Accuracy Test: ['69.92%', '73.98%', '66.95%'] | Times: [['6.89ms', '10.90ms'], ['8.50ms', '5.63ms'], ['8.25ms', '5.15ms']] | CNFs: ['0.67', '0.72', '0.67']

Epoch:  2 Batch:   1 Loss: ['1.1870', '0.5047', '0.2560'] Accuracy Train: ['70.0%', '73.2%', '66.5%']%
Epoch:  2 Batch:  11 Loss: ['1.0958', '0.5088', '0.2442'] Accuracy Train: ['71.6%', '73.0%', '65.8%']%
Epoch:  2 Batch:  21 Loss: ['0.9961', '0.4514', '0.2207'] Accuracy Train: ['73.2%', '74.6%', '67.3%']%
Epoch:  2 Batch:  31 Loss: ['1.0440', '0.4861', '0.2368'] Accuracy Train: ['73.4%', '75.1%', '68.1%']%
Epoch:  2 Batch:  41 Loss: ['1.0419', '0.4617', '0.2242'] Accuracy Train: ['73.9%', '75.6%', '68.7%']%
Epoch:  2 Batch:  51 Loss: ['1.0812', '0.4459', '0.2256'] Accuracy Train: ['74.0%', '75.9%', '69.4%']%
Epoch:  2 Batch:  61 Loss: ['0.9741', '0.4139', '0.2072'] Accuracy Train: ['74.2%', '76.1%', '69.8%']%
Epoch:  2 Batch:  71 Loss: ['0.9317', '0.4094', '0.1976'] Accuracy Train: ['74.2%', '76.4%', '70.1%']%
Epoch:  2 Batch:  81 Loss: ['1.0317', '0.4359', '0.2078'] Accuracy Train: ['74.5%', '76.8%', '70.6%']%

Tests: 10000 | Loss: ['1.06', '0.91', '1.08'] | Accuracy Test: ['73.39%', '76.65%', '71.94%'] | Times: [['7.76ms', '11.32ms'], ['8.43ms', '5.73ms'], ['8.30ms', '5.15ms']] | CNFs: ['0.72', '0.77', '0.74']

Epoch:  3 Batch:   1 Loss: ['0.9423', '0.3999', '0.2010'] Accuracy Train: ['76.8%', '79.7%', '73.5%']%
Epoch:  3 Batch:  11 Loss: ['0.9436', '0.3704', '0.1792'] Accuracy Train: ['77.1%', '80.1%', '74.0%']%
Epoch:  3 Batch:  21 Loss: ['0.9124', '0.3705', '0.1902'] Accuracy Train: ['77.9%', '80.3%', '74.8%']%
Epoch:  3 Batch:  31 Loss: ['0.9460', '0.4009', '0.1995'] Accuracy Train: ['77.8%', '80.6%', '75.1%']%
Epoch:  3 Batch:  41 Loss: ['0.9273', '0.3830', '0.1863'] Accuracy Train: ['77.6%', '80.5%', '75.0%']%
Epoch:  3 Batch:  51 Loss: ['0.9271', '0.3712', '0.1838'] Accuracy Train: ['77.7%', '80.7%', '75.2%']%
Epoch:  3 Batch:  61 Loss: ['0.8429', '0.3370', '0.1740'] Accuracy Train: ['77.8%', '80.8%', '75.4%']%
Epoch:  3 Batch:  71 Loss: ['0.8828', '0.3605', '0.1795'] Accuracy Train: ['78.0%', '80.9%', '75.5%']%
Epoch:  3 Batch:  81 Loss: ['0.8581', '0.3622', '0.1834'] Accuracy Train: ['78.1%', '81.0%', '75.8%']%

Tests: 10000 | Loss: ['0.98', '0.80', '0.97'] | Accuracy Test: ['75.23%', '79.26%', '74.55%'] | Times: [['7.39ms', '11.24ms'], ['8.48ms', '5.61ms'], ['8.35ms', '5.18ms']] | CNFs: ['0.75', '0.81', '0.78']

Epoch:  4 Batch:   1 Loss: ['0.7641', '0.2896', '0.1645'] Accuracy Train: ['82.7%', '86.0%', '78.0%']%
Epoch:  4 Batch:  11 Loss: ['0.7961', '0.3277', '0.1740'] Accuracy Train: ['81.5%', '84.6%', '78.1%']%
Epoch:  4 Batch:  21 Loss: ['0.8680', '0.3388', '0.1779'] Accuracy Train: ['81.5%', '84.7%', '78.3%']%
Epoch:  4 Batch:  31 Loss: ['0.8152', '0.3321', '0.1601'] Accuracy Train: ['81.4%', '84.7%', '78.6%']%
Epoch:  4 Batch:  41 Loss: ['0.7947', '0.3207', '0.1643'] Accuracy Train: ['81.2%', '84.6%', '78.7%']%
Epoch:  4 Batch:  51 Loss: ['0.8028', '0.3166', '0.1621'] Accuracy Train: ['81.2%', '84.6%', '79.0%']%
Epoch:  4 Batch:  61 Loss: ['0.7595', '0.2896', '0.1446'] Accuracy Train: ['81.4%', '84.7%', '79.0%']%
Epoch:  4 Batch:  71 Loss: ['0.7906', '0.3125', '0.1592'] Accuracy Train: ['81.3%', '84.6%', '79.2%']%
Epoch:  4 Batch:  81 Loss: ['0.7525', '0.2969', '0.1493'] Accuracy Train: ['81.3%', '84.5%', '79.3%']%

Tests: 10000 | Loss: ['0.94', '0.75', '0.86'] | Accuracy Test: ['75.42%', '81.00%', '77.59%'] | Times: [['7.37ms', '11.21ms'], ['8.48ms', '5.63ms'], ['8.31ms', '5.25ms']] | CNFs: ['0.77', '0.82', '0.81']


Duration: 128 seconds

Tests: 10000 | Loss: ['0.71', '0.57', '0.66'] | Accuracy Test: ['75.42%', '81.00%', '77.92%'] | Times: [['7.52ms', '11.17ms'], ['8.50ms', '5.76ms'], ['8.61ms', '5.37ms']] | CNFs: ['0.77', '0.82', '0.81']

Correct: 3 - [[0.3671306371688843, 3], [0.8532789349555969, 3], [0.47257164120674133, 3]]
Correct: 0 - [[0.5967641472816467, 0], [0.5723772048950195, 0], [0.259941041469574, 0]]
Correct: 1 - [[0.3962066173553467, 1], [0.8792387843132019, 1], [0.9181522727012634, 1]]
Correct: 2 - [[0.310271680355072, 2], [0.5904716849327087, 2], [0.2941983938217163, 9]]
Correct: 6 - [[0.2628360092639923, 0], [0.7228354811668396, 3], [0.34726130962371826, 3]]
Correct: 0 - [[0.27636462450027466, 1], [0.3656109571456909, 1], [0.6175022721290588, 1]]
Correct: 1 - [[0.3124217092990875, 3], [0.38240566849708557, 4], [0.3387821316719055, 4]]
Correct: 6 - [[0.8706616163253784, 6], [0.9782982468605042, 6], [0.8468146920204163, 6]]
Correct: 6 - [[0.25698959827423096, 3], [0.36215782165527344, 0], [0.23638926446437836, 7]]
Correct: 5 - [[0.22979609668254852, 3], [0.4975387752056122, 5], [0.27217984199523926, 3]]
Correct: 3 - [[0.7090203166007996, 3], [0.9615145921707153, 3], [0.7081572413444519, 3]]
Correct: 4 - [[0.3045763671398163, 2], [0.370615690946579, 4], [0.5971660614013672, 4]]
Correct: 0 - [[0.5815643668174744, 0], [0.7934470772743225, 0], [0.45702698826789856, 0]]
Correct: 0 - [[0.4195948839187622, 0], [0.5998727083206177, 0], [0.2581585943698883, 4]]
Correct: 9 - [[0.23005248606204987, 5], [0.36456260085105896, 1], [0.4186244606971741, 1]]
Correct: 1 - [[0.28590238094329834, 1], [0.8698845505714417, 1], [0.8947567939758301, 1]]
Correct: 0 - [[0.726781964302063, 0], [0.9418154358863831, 0], [0.30523356795310974, 0]]
Correct: 2 - [[0.7866712808609009, 2], [0.8340188264846802, 2], [0.2086721658706665, 0]]
Correct: 5 - [[0.24598638713359833, 5], [0.30646905303001404, 2], [0.28865545988082886, 2]]
Correct: 9 - [[0.3249789774417877, 2], [0.9279606342315674, 9], [0.39411041140556335, 9]]
Correct: 7 - [[0.6051061153411865, 7], [0.9096958041191101, 7], [0.7978363633155823, 7]]
Correct: 8 - [[0.39487382769584656, 7], [0.28023645281791687, 0], [0.20533548295497894, 9]]
Correct: 6 - [[0.5951514840126038, 6], [0.6521224975585938, 3], [0.45670366287231445, 6]]
Correct: 4 - [[0.322201132774353, 4], [0.801367998123169, 4], [0.38396164774894714, 0]]
Correct: 6 - [[0.34204158186912537, 0], [0.4875187277793884, 6], [0.28464028239250183, 6]]
Correct: 0 - [[0.34828537702560425, 0], [0.5758136510848999, 0], [0.30027273297309875, 0]]
Correct: 2 - [[0.3709191083908081, 2], [0.6328588724136353, 2], [0.5408579111099243, 2]]
Correct: 0 - [[0.39712634682655334, 0], [0.589508593082428, 0], [0.24634920060634613, 3]]
Correct: 1 - [[0.4088633954524994, 0], [0.32805556058883667, 0], [0.6258472204208374, 1]]
Correct: 9 - [[0.31866389513015747, 6], [0.7679747939109802, 9], [0.5761252045631409, 9]]
Correct: 2 - [[0.32767683267593384, 0], [0.35103532671928406, 4], [0.23691760003566742, 0]]
Correct: 4 - [[0.23233303427696228, 4], [0.48265817761421204, 3], [0.2716427147388458, 3]]
Correct: 9 - [[0.2803768813610077, 2], [0.5326985120773315, 9], [0.3260907530784607, 9]]
Correct: 0 - [[0.486365407705307, 2], [0.4271923005580902, 2], [0.30132031440734863, 6]]
Correct: 7 - [[0.4303749203681946, 0], [0.6135236024856567, 0], [0.16403542459011078, 3]]
Correct: 2 - [[0.33730435371398926, 5], [0.4519590139389038, 2], [0.44794324040412903, 6]]
Correct: 3 - [[0.31781917810440063, 6], [0.8459133505821228, 3], [0.5771395564079285, 3]]
Correct: 4 - [[0.6359032392501831, 4], [0.8585909008979797, 4], [0.7995520234107971, 4]]
Correct: 8 - [[0.3142397999763489, 9], [0.26275959610939026, 2], [0.5043250322341919, 1]]
Correct: 0 - [[0.2535676956176758, 3], [0.6758581399917603, 9], [0.5521916151046753, 8]]
Correct: 2 - [[0.4102590084075928, 2], [0.3600462079048157, 2], [0.24683904647827148, 9]]
Correct: 6 - [[0.4185478091239929, 3], [0.4320889711380005, 6], [0.28689709305763245, 3]]
Correct: 8 - [[0.258432537317276, 6], [0.23942190408706665, 6], [0.19420267641544342, 8]]
Correct: 9 - [[0.6439288258552551, 9], [0.924687922000885, 9], [0.7875472903251648, 9]]
Correct: 7 - [[0.43672287464141846, 2], [0.22564812004566193, 2], [0.22109635174274445, 6]]
Correct: 1 - [[0.31391072273254395, 0], [0.6547872424125671, 0], [0.562565803527832, 1]]
Correct: 9 - [[0.7037988305091858, 9], [0.9393445253372192, 9], [0.47645577788352966, 9]]
Correct: 3 - [[0.40525439381599426, 2], [0.6537925004959106, 3], [0.22822047770023346, 7]]
Correct: 7 - [[0.45421263575553894, 0], [0.6386634707450867, 4], [0.28747203946113586, 4]]
Correct: 2 - [[0.32813116908073425, 2], [0.32685449719429016, 0], [0.3808605968952179, 0]]
Correct: 7 - [[0.3212924897670746, 2], [0.47196757793426514, 2], [0.28663185238838196, 2]]
Correct: 9 - [[0.4967641532421112, 9], [0.8077577352523804, 9], [0.6675190925598145, 9]]
Correct: 6 - [[0.5052900910377502, 6], [0.8017122745513916, 6], [0.28841114044189453, 6]]
Correct: 9 - [[0.6774934530258179, 9], [0.8809322118759155, 9], [0.656659722328186, 9]]
Correct: 5 - [[0.24524623155593872, 9], [0.4799182415008545, 9], [0.43669483065605164, 1]]
Correct: 7 - [[0.38534167408943176, 7], [0.3253926932811737, 2], [0.284119576215744, 9]]
Correct: 8 - [[0.2205335646867752, 4], [0.27958256006240845, 4], [0.5929850935935974, 1]]
Correct: 5 - [[0.7057117819786072, 5], [0.509344756603241, 5], [0.3633408546447754, 5]]
Correct: 9 - [[0.45431846380233765, 2], [0.4885811507701874, 2], [0.7021820545196533, 9]]
Correct: 8 - [[0.4327576160430908, 8], [0.6315527558326721, 8], [0.413906991481781, 8]]
Correct: 3 - [[0.32679709792137146, 3], [0.5718598365783691, 6], [0.45198020339012146, 6]]
Correct: 9 - [[0.30725663900375366, 9], [0.9362751841545105, 9], [0.7627444267272949, 9]]
Correct: 8 - [[0.42822372913360596, 5], [0.5229504108428955, 9], [0.2920255661010742, 9]]
Correct: 0 - [[0.478463739156723, 9], [0.3633177578449249, 0], [0.5561732649803162, 1]]
Correct: 5 - [[0.24765807390213013, 5], [0.3939031660556793, 3], [0.3667184114456177, 3]]
Correct: 5 - [[0.26529988646507263, 5], [0.2943263351917267, 9], [0.32112008333206177, 9]]
Correct: 7 - [[0.24518458545207977, 7], [0.3558925688266754, 6], [0.47590646147727966, 9]]
Correct: 1 - [[0.5344225168228149, 1], [0.671369731426239, 1], [0.5528821349143982, 6]]
Correct: 2 - [[0.3483940660953522, 0], [0.7046502232551575, 0], [0.5511670708656311, 0]]
Correct: 0 - [[0.5154730677604675, 0], [0.29200270771980286, 0], [0.3878326714038849, 0]]
Correct: 7 - [[0.2944164276123047, 2], [0.49346762895584106, 7], [0.3786039352416992, 9]]
Correct: 5 - [[0.3024430572986603, 3], [0.379498153924942, 5], [0.23271934688091278, 2]]
Correct: 8 - [[0.5029441118240356, 9], [0.37893998622894287, 2], [0.4829106032848358, 8]]
Correct: 2 - [[0.6218077540397644, 2], [0.9639347195625305, 2], [0.1880958080291748, 2]]
Correct: 2 - [[0.23923757672309875, 2], [0.5597808957099915, 9], [0.4480781853199005, 9]]
Correct: 5 - [[0.4661440849304199, 0], [0.8537008762359619, 0], [0.46440979838371277, 0]]
Correct: 3 - [[0.5421310067176819, 6], [0.5890799164772034, 6], [0.43874961137771606, 6]]
Correct: 9 - [[0.2335202842950821, 2], [0.5192300081253052, 9], [0.42767366766929626, 9]]
Correct: 3 - [[0.49978020787239075, 5], [0.24584442377090454, 3], [0.32063597440719604, 6]]
Correct: 1 - [[0.2178564965724945, 0], [0.5160835385322571, 9], [0.590007483959198, 9]]
Correct: 9 - [[0.3337346613407135, 9], [0.8754251003265381, 9], [0.6620527505874634, 9]]
Correct: 3 - [[0.5167006850242615, 2], [0.41806134581565857, 3], [0.3159848749637604, 3]]
Correct: 1 - [[0.45728370547294617, 6], [0.5846768617630005, 1], [0.6778920888900757, 1]]
Correct: 4 - [[0.2990618050098419, 3], [0.3352825343608856, 3], [0.5024303197860718, 3]]
Correct: 3 - [[0.19795194268226624, 2], [0.3479048013687134, 3], [0.32813069224357605, 1]]
Correct: 4 - [[0.30102717876434326, 7], [0.49086660146713257, 4], [0.3735281229019165, 4]]
Correct: 4 - [[0.27193886041641235, 2], [0.4696395695209503, 4], [0.37078967690467834, 4]]
Correct: 9 - [[0.7972087264060974, 9], [0.8733009099960327, 9], [0.7223597764968872, 9]]
Correct: 0 - [[0.5354070067405701, 0], [0.6978607177734375, 0], [0.5970942974090576, 7]]
Correct: 9 - [[0.39912211894989014, 6], [0.5233451128005981, 6], [0.4661601185798645, 1]]
Correct: 5 - [[0.30091121792793274, 3], [0.48746898770332336, 3], [0.448490709066391, 3]]
Correct: 9 - [[0.7899733781814575, 9], [0.9081544280052185, 9], [0.48717471957206726, 9]]
Correct: 2 - [[0.892743706703186, 2], [0.8839316964149475, 2], [0.329082190990448, 2]]
Correct: 9 - [[0.2483626902103424, 2], [0.7491700649261475, 9], [0.5345181226730347, 9]]
Correct: 4 - [[0.28364869952201843, 3], [0.2985166013240814, 3], [0.22889290750026703, 3]]
Correct: 0 - [[0.591519832611084, 0], [0.8310011625289917, 0], [0.3185654878616333, 0]]
Correct: 2 - [[0.32522085309028625, 2], [0.5700929164886475, 0], [0.5290489792823792, 0]]
Correct: 8 - [[0.33102965354919434, 9], [0.2779213488101959, 9], [0.41889259219169617, 9]]
Correct: 4 - [[0.38441333174705505, 5], [0.33055973052978516, 4], [0.15303073823451996, 4]]
Correct: 8 - [[0.4333793520927429, 0], [0.9155685901641846, 0], [0.449249804019928, 0]]
Correct: 6 - [[0.41481220722198486, 8], [0.857712984085083, 6], [0.7367780804634094, 6]]
Correct: 8 - [[0.2782330811023712, 3], [0.5867668390274048, 0], [0.5141329765319824, 1]]
Correct: 2 - [[0.5339805483818054, 5], [0.39668864011764526, 9], [0.24711938202381134, 9]]
Correct: 0 - [[0.3920482099056244, 2], [0.32304680347442627, 6], [0.3300842344760895, 6]]
Correct: 5 - [[0.6788937449455261, 5], [0.515042245388031, 5], [0.3239821195602417, 9]]
Correct: 9 - [[0.5719293355941772, 9], [0.908778190612793, 9], [0.593661904335022, 9]]
Correct: 6 - [[0.26645156741142273, 0], [0.33843696117401123, 5], [0.30778685212135315, 6]]
Correct: 9 - [[0.3070889115333557, 9], [0.891957700252533, 9], [0.7789254188537598, 9]]
Correct: 5 - [[0.467488557100296, 5], [0.45395296812057495, 3], [0.4608374238014221, 3]]
Correct: 1 - [[0.5611256957054138, 1], [0.5882202982902527, 1], [0.38749104738235474, 1]]
Correct: 3 - [[0.4159163236618042, 3], [0.5158605575561523, 3], [0.27634739875793457, 6]]
Correct: 4 - [[0.8169613480567932, 4], [0.9510843753814697, 4], [0.31890320777893066, 4]]
Correct: 4 - [[0.31166893243789673, 4], [0.6999593377113342, 4], [0.3437982201576233, 7]]
Correct: 2 - [[0.7169759273529053, 2], [0.8356034755706787, 2], [0.17300626635551453, 6]]
Correct: 7 - [[0.4796954095363617, 2], [0.667177140712738, 7], [0.36094343662261963, 7]]
Correct: 2 - [[0.37377503514289856, 3], [0.6698551177978516, 2], [0.285154789686203, 2]]
Correct: 4 - [[0.40126481652259827, 4], [0.3068956434726715, 4], [0.15018565952777863, 9]]
Correct: 4 - [[0.6283404231071472, 7], [0.7671559453010559, 7], [0.6363193988800049, 7]]
Correct: 0 - [[0.41742414236068726, 7], [0.7657994031906128, 0], [0.5339308977127075, 0]]
Correct: 2 - [[0.2863987982273102, 4], [0.24186107516288757, 3], [0.16606247425079346, 0]]
Correct: 8 - [[0.2995564341545105, 2], [0.7292327880859375, 9], [0.49641287326812744, 9]]
Correct: 4 - [[0.6326555013656616, 4], [0.7966394424438477, 4], [0.7188763618469238, 4]]
Correct: 5 - [[0.38338935375213623, 2], [0.6988951563835144, 2], [0.26582059264183044, 6]]
Correct: 1 - [[0.4738203287124634, 1], [0.5236574411392212, 9], [0.4899710416793823, 1]]
Correct: 2 - [[0.7275820970535278, 2], [0.8860183954238892, 2], [0.22868119180202484, 2]]
Correct: 6 - [[0.3684798777103424, 4], [0.26362547278404236, 7], [0.3913794755935669, 6]]
Correct: 8 - [[0.291848361492157, 0], [0.700969398021698, 0], [0.27925920486450195, 0]]
Correct: 1 - [[0.1990615874528885, 2], [0.8843783140182495, 1], [0.903640627861023, 1]]
Correct: 7 - [[0.5170623064041138, 7], [0.5020998120307922, 7], [0.24645927548408508, 9]]
Correct: 2 - [[0.355304479598999, 5], [0.40191882848739624, 9], [0.4384738504886627, 6]]
Correct: 8 - [[0.31363874673843384, 4], [0.4782613217830658, 2], [0.254942923784256, 8]]
Correct: 7 - [[0.41769957542419434, 7], [0.9275465607643127, 7], [0.26955246925354004, 7]]
Correct: 4 - [[0.4135076403617859, 4], [0.7804682850837708, 4], [0.2970179617404938, 7]]
Correct: 3 - [[0.35263633728027344, 3], [0.8675500750541687, 3], [0.6450390815734863, 3]]
Correct: 3 - [[0.368043452501297, 0], [0.6436322331428528, 0], [0.4530192017555237, 0]]
Correct: 0 - [[0.6675700545310974, 0], [0.4567330777645111, 3], [0.21976929903030396, 7]]
Correct: 3 - [[0.3664533793926239, 2], [0.5805176496505737, 0], [0.30526602268218994, 0]]
Correct: 7 - [[0.6697506308555603, 7], [0.33983370661735535, 2], [0.18946780264377594, 2]]
Correct: 2 - [[0.5014917850494385, 5], [0.9004598259925842, 2], [0.4273975193500519, 2]]
Correct: 5 - [[0.4205372929573059, 5], [0.3332337439060211, 5], [0.26069238781929016, 9]]
Correct: 6 - [[0.6144566535949707, 6], [0.6967284679412842, 6], [0.5606653094291687, 6]]
Correct: 1 - [[0.4360674321651459, 0], [0.7973204255104065, 1], [0.6263260841369629, 1]]
Correct: 7 - [[0.905953049659729, 7], [0.8446671962738037, 7], [0.39100825786590576, 4]]
Correct: 9 - [[0.27269378304481506, 9], [0.7570895552635193, 9], [0.47293153405189514, 9]]
Correct: 0 - [[0.415863573551178, 0], [0.8794252276420593, 0], [0.6992447972297668, 0]]
Correct: 2 - [[0.30770328640937805, 2], [0.3155260682106018, 2], [0.24811352789402008, 9]]
Correct: 3 - [[0.47521206736564636, 4], [0.30710843205451965, 4], [0.17013804614543915, 3]]
Correct: 9 - [[0.28952378034591675, 2], [0.6535129547119141, 9], [0.6180251240730286, 9]]
Correct: 8 - [[0.25765126943588257, 2], [0.6792844533920288, 4], [0.49869638681411743, 1]]
Correct: 9 - [[0.21459434926509857, 4], [0.7909963726997375, 0], [0.49293360114097595, 1]]
Correct: 5 - [[0.8054126501083374, 5], [0.5813487768173218, 5], [0.2669472396373749, 5]]
Correct: 0 - [[0.33764490485191345, 0], [0.5595293045043945, 0], [0.4470391273498535, 0]]
Correct: 0 - [[0.7146921157836914, 0], [0.967228353023529, 0], [0.5125299096107483, 0]]
Correct: 7 - [[0.6006224751472473, 6], [0.6441341638565063, 6], [0.29934781789779663, 9]]
Correct: 6 - [[0.4280987083911896, 2], [0.3138650357723236, 2], [0.44722163677215576, 3]]
Correct: 3 - [[0.671237051486969, 3], [0.7894159555435181, 3], [0.3162415027618408, 3]]
Correct: 3 - [[0.32300499081611633, 5], [0.39021238684654236, 7], [0.3537593483924866, 1]]
Correct: 8 - [[0.43018558621406555, 0], [0.295085608959198, 0], [0.35575681924819946, 8]]
Correct: 1 - [[0.2722068130970001, 6], [0.5052321553230286, 1], [0.8532757759094238, 1]]
Correct: 4 - [[0.30038467049598694, 2], [0.4197511672973633, 2], [0.14562542736530304, 2]]
Correct: 0 - [[0.504814624786377, 0], [0.5563308596611023, 0], [0.24929040670394897, 4]]
Correct: 1 - [[0.2917722165584564, 4], [0.298452228307724, 4], [0.15287569165229797, 1]]
Correct: 5 - [[0.4078231751918793, 2], [0.39683839678764343, 5], [0.23818062245845795, 3]]
Correct: 4 - [[0.49999481439590454, 2], [0.3876244127750397, 4], [0.5705626010894775, 4]]
Correct: 3 - [[0.7509446740150452, 3], [0.9352436661720276, 3], [0.7381836771965027, 3]]
Correct: 2 - [[0.2255249321460724, 4], [0.6130651235580444, 4], [0.15150706470012665, 2]]
Correct: 6 - [[0.2983522415161133, 6], [0.9023653864860535, 6], [0.8966037034988403, 6]]
Correct: 0 - [[0.32371413707733154, 0], [0.32666686177253723, 9], [0.5021572113037109, 9]]
Correct: 8 - [[0.23589801788330078, 4], [0.21738678216934204, 6], [0.21546462178230286, 8]]
Correct: 8 - [[0.6011090874671936, 6], [0.38815367221832275, 6], [0.46792832016944885, 6]]
Correct: 6 - [[0.26476535201072693, 9], [0.47560203075408936, 3], [0.2533445358276367, 6]]
Correct: 3 - [[0.3909665048122406, 3], [0.876129150390625, 3], [0.5944446325302124, 3]]
Correct: 3 - [[0.48054131865501404, 4], [0.6486808657646179, 3], [0.46017855405807495, 3]]
Correct: 2 - [[0.37609049677848816, 0], [0.506542980670929, 7], [0.32706889510154724, 0]]
Correct: 9 - [[0.20196262001991272, 5], [0.333152711391449, 4], [0.31473615765571594, 3]]
Correct: 7 - [[0.30113857984542847, 7], [0.8272520303726196, 7], [0.39119985699653625, 7]]
Correct: 5 - [[0.3016835153102875, 0], [0.38810431957244873, 2], [0.2610696256160736, 6]]
Correct: 1 - [[0.30353471636772156, 1], [0.323314905166626, 1], [0.29100504517555237, 0]]
Correct: 6 - [[0.22118617594242096, 5], [0.2019214928150177, 1], [0.5105050206184387, 1]]
Correct: 0 - [[0.7015441060066223, 0], [0.7906687259674072, 0], [0.6726024150848389, 1]]
Correct: 5 - [[0.253306120634079, 3], [0.5460284948348999, 5], [0.3078918755054474, 6]]
Correct: 9 - [[0.6607788801193237, 9], [0.5994459390640259, 9], [0.6799669861793518, 9]]
Correct: 9 - [[0.3581196665763855, 9], [0.7185351252555847, 9], [0.578063428401947, 9]]
Correct: 4 - [[0.4923871159553528, 0], [0.46872419118881226, 0], [0.41500839591026306, 0]]
Correct: 5 - [[0.38337448239326477, 7], [0.4100249111652374, 5], [0.17238931357860565, 5]]
Correct: 9 - [[0.336139440536499, 9], [0.8461827635765076, 9], [0.26052600145339966, 1]]
Correct: 4 - [[0.3354972302913666, 0], [0.282560795545578, 7], [0.38593587279319763, 9]]
Correct: 8 - [[0.3459281325340271, 0], [0.3805283010005951, 4], [0.439611554145813, 0]]
Correct: 3 - [[0.21357361972332, 5], [0.2642073929309845, 6], [0.16909125447273254, 1]]
Correct: 3 - [[0.4294224679470062, 5], [0.6490780115127563, 3], [0.5432075262069702, 9]]
Correct: 2 - [[0.6189430356025696, 0], [0.7690629363059998, 2], [0.6225993633270264, 2]]
Correct: 5 - [[0.8285838961601257, 2], [0.5960413813591003, 2], [0.42495837807655334, 2]]
Correct: 1 - [[0.3975614607334137, 0], [0.7193376421928406, 1], [0.7254753112792969, 1]]
Correct: 9 - [[0.616456151008606, 9], [0.9548221230506897, 9], [0.41404470801353455, 9]]
Correct: 5 - [[0.48542073369026184, 5], [0.49268752336502075, 5], [0.3001197278499603, 5]]
Correct: 5 - [[0.3230155408382416, 5], [0.5559704899787903, 5], [0.31781935691833496, 2]]
Correct: 8 - [[0.41324299573898315, 2], [0.23625728487968445, 9], [0.2742964029312134, 9]]
Correct: 1 - [[0.2265809029340744, 3], [0.48552417755126953, 3], [0.31378328800201416, 1]]
Correct: 8 - [[0.3687209486961365, 4], [0.29807397723197937, 6], [0.4515623450279236, 8]]
Correct: 9 - [[0.6671391129493713, 9], [0.973388671875, 9], [0.7226201891899109, 9]]
Correct: 7 - [[0.38807153701782227, 7], [0.9110954403877258, 7], [0.39497530460357666, 7]]
Correct: 0 - [[0.36379948258399963, 0], [0.3505048155784607, 2], [0.19559897482395172, 0]]
Correct: 6 - [[0.4752591848373413, 6], [0.7279520630836487, 6], [0.7848582863807678, 6]]
