cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['2.6048', '1.4299', '0.4677'] Accuracy Train: ['9.0%', '8.33%', '9.33%']%
Epoch:  0 Batch:  11 Loss: ['1.6215', '0.8782', '0.3872'] Accuracy Train: ['30.8%', '25.9%', '18.6%']%
Epoch:  0 Batch:  21 Loss: ['1.5201', '0.8365', '0.3719'] Accuracy Train: ['37.3%', '31.0%', '23.3%']%
Epoch:  0 Batch:  31 Loss: ['1.4115', '0.7589', '0.3396'] Accuracy Train: ['41.6%', '35.0%', '26.4%']%
Epoch:  0 Batch:  41 Loss: ['1.2780', '0.6771', '0.3067'] Accuracy Train: ['44.1%', '38.1%', '29.0%']%
Epoch:  0 Batch:  51 Loss: ['1.2086', '0.6346', '0.2926'] Accuracy Train: ['46.3%', '40.8%', '31.7%']%
Epoch:  0 Batch:  61 Loss: ['1.2115', '0.6196', '0.2742'] Accuracy Train: ['48.1%', '43.0%', '34.0%']%
Epoch:  0 Batch:  71 Loss: ['1.0566', '0.5565', '0.2597'] Accuracy Train: ['49.8%', '45.2%', '36.2%']%
Epoch:  0 Batch:  81 Loss: ['1.0527', '0.5329', '0.2442'] Accuracy Train: ['51.4%', '47.1%', '38.4%']%

Tests: 10000 | Loss: ['1.05', '1.08', '1.32'] | Accuracy Test: ['64.06%', '61.77%', '53.24%'] | Times: [['7.51ms', '11.89ms'], ['9.22ms', '5.98ms'], ['8.86ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.58']

Epoch:  1 Batch:   1 Loss: ['1.0068', '0.5136', '0.2505'] Accuracy Train: ['63.7%', '62.2%', '53.7%']%
Epoch:  1 Batch:  11 Loss: ['1.0428', '0.5170', '0.2502'] Accuracy Train: ['65.4%', '63.2%', '53.1%']%
Epoch:  1 Batch:  21 Loss: ['0.8761', '0.4383', '0.2121'] Accuracy Train: ['66.0%', '64.2%', '54.9%']%
Epoch:  1 Batch:  31 Loss: ['0.9055', '0.4416', '0.2300'] Accuracy Train: ['66.6%', '65.2%', '56.4%']%
Epoch:  1 Batch:  41 Loss: ['0.9238', '0.4343', '0.2039'] Accuracy Train: ['67.2%', '66.1%', '57.7%']%
Epoch:  1 Batch:  51 Loss: ['0.8984', '0.4458', '0.2186'] Accuracy Train: ['67.5%', '66.7%', '58.6%']%
Epoch:  1 Batch:  61 Loss: ['0.9136', '0.4044', '0.2009'] Accuracy Train: ['67.8%', '67.4%', '59.5%']%
Epoch:  1 Batch:  71 Loss: ['0.9054', '0.4268', '0.2016'] Accuracy Train: ['68.0%', '67.9%', '60.1%']%
Epoch:  1 Batch:  81 Loss: ['0.8541', '0.3915', '0.1875'] Accuracy Train: ['68.3%', '68.5%', '61.0%']%

Tests: 10000 | Loss: ['0.86', '0.78', '0.97'] | Accuracy Test: ['69.90%', '73.08%', '66.26%'] | Times: [['7.80ms', '11.86ms'], ['9.00ms', '6.12ms'], ['8.93ms', '5.70ms']] | CNFs: ['0.68', '0.72', '0.66']

Epoch:  2 Batch:   1 Loss: ['0.7640', '0.3498', '0.1911'] Accuracy Train: ['73.3%', '76.8%', '66.8%']%
Epoch:  2 Batch:  11 Loss: ['0.7451', '0.3192', '0.1612'] Accuracy Train: ['74.0%', '75.7%', '68.4%']%
Epoch:  2 Batch:  21 Loss: ['0.8642', '0.3911', '0.1839'] Accuracy Train: ['73.4%', '75.6%', '68.5%']%
Epoch:  2 Batch:  31 Loss: ['0.7415', '0.3498', '0.1753'] Accuracy Train: ['73.7%', '75.7%', '68.9%']%
Epoch:  2 Batch:  41 Loss: ['0.6950', '0.2928', '0.1639'] Accuracy Train: ['73.9%', '75.9%', '69.2%']%
Epoch:  2 Batch:  51 Loss: ['0.7212', '0.3152', '0.1674'] Accuracy Train: ['73.9%', '76.3%', '69.7%']%
Epoch:  2 Batch:  61 Loss: ['0.7293', '0.3461', '0.1674'] Accuracy Train: ['74.3%', '76.5%', '70.0%']%
Epoch:  2 Batch:  71 Loss: ['0.7871', '0.3648', '0.1663'] Accuracy Train: ['74.3%', '76.5%', '70.3%']%
Epoch:  2 Batch:  81 Loss: ['0.6658', '0.3015', '0.1538'] Accuracy Train: ['74.5%', '76.7%', '70.6%']%

Tests: 10000 | Loss: ['0.78', '0.72', '0.83'] | Accuracy Test: ['73.40%', '75.59%', '71.71%'] | Times: [['7.22ms', '11.08ms'], ['8.44ms', '5.54ms'], ['8.24ms', '5.14ms']] | CNFs: ['0.72', '0.77', '0.71']

Epoch:  3 Batch:   1 Loss: ['0.6576', '0.2992', '0.1509'] Accuracy Train: ['78.5%', '79.0%', '75.0%']%
Epoch:  3 Batch:  11 Loss: ['0.6271', '0.2712', '0.1403'] Accuracy Train: ['77.2%', '79.8%', '74.3%']%
Epoch:  3 Batch:  21 Loss: ['0.6388', '0.2533', '0.1372'] Accuracy Train: ['77.7%', '80.7%', '75.1%']%
Epoch:  3 Batch:  31 Loss: ['0.6698', '0.2962', '0.1471'] Accuracy Train: ['77.8%', '80.9%', '75.2%']%
Epoch:  3 Batch:  41 Loss: ['0.6160', '0.2594', '0.1303'] Accuracy Train: ['78.0%', '81.0%', '75.5%']%
Epoch:  3 Batch:  51 Loss: ['0.6612', '0.2832', '0.1558'] Accuracy Train: ['78.0%', '81.1%', '75.5%']%
Epoch:  3 Batch:  61 Loss: ['0.5466', '0.2327', '0.1277'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  71 Loss: ['0.6380', '0.2649', '0.1317'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  81 Loss: ['0.6313', '0.2588', '0.1283'] Accuracy Train: ['78.4%', '81.3%', '75.9%']%

Tests: 10000 | Loss: ['0.70', '0.60', '0.70'] | Accuracy Test: ['75.92%', '79.64%', '76.11%'] | Times: [['6.95ms', '10.90ms'], ['8.47ms', '5.55ms'], ['8.19ms', '5.07ms']] | CNFs: ['0.75', '0.80', '0.77']

Epoch:  4 Batch:   1 Loss: ['0.5795', '0.2511', '0.1248'] Accuracy Train: ['79.8%', '81.5%', '78.5%']%
Epoch:  4 Batch:  11 Loss: ['0.5062', '0.2156', '0.1249'] Accuracy Train: ['82.6%', '84.9%', '79.6%']%
Epoch:  4 Batch:  21 Loss: ['0.5737', '0.2502', '0.1359'] Accuracy Train: ['82.4%', '84.9%', '79.2%']%
Epoch:  4 Batch:  31 Loss: ['0.5229', '0.2021', '0.1163'] Accuracy Train: ['82.1%', '84.9%', '79.3%']%
Epoch:  4 Batch:  41 Loss: ['0.5963', '0.2348', '0.1229'] Accuracy Train: ['81.7%', '84.7%', '79.3%']%
Epoch:  4 Batch:  51 Loss: ['0.5725', '0.2585', '0.1241'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  61 Loss: ['0.6213', '0.2613', '0.1292'] Accuracy Train: ['81.6%', '84.5%', '79.5%']%
Epoch:  4 Batch:  71 Loss: ['0.5426', '0.2231', '0.1198'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  81 Loss: ['0.5095', '0.2107', '0.1077'] Accuracy Train: ['81.6%', '84.7%', '79.6%']%

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.37%'] | Times: [['7.08ms', '10.96ms'], ['8.39ms', '5.49ms'], ['8.34ms', '5.23ms']] | CNFs: ['0.77', '0.83', '0.81']


Duration: 127 seconds

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.59%'] | Times: [['6.89ms', '10.88ms'], ['8.35ms', '5.50ms'], ['8.25ms', '5.05ms']] | CNFs: ['0.77', '0.83', '0.81']

Correct: 3 - [[0.30146875977516174, 3], [0.7215815186500549, 3], [0.4469303488731384, 3]]
Correct: 2 - [[0.24581708014011383, 3], [0.4683166742324829, 9], [0.4958310127258301, 3]]
Correct: 6 - [[0.40187573432922363, 2], [0.4167393445968628, 2], [0.16497646272182465, 3]]
Correct: 2 - [[0.40139806270599365, 0], [0.9200158715248108, 2], [0.7108908891677856, 2]]
Correct: 5 - [[0.46411922574043274, 3], [0.4693359136581421, 3], [0.2632695436477661, 3]]
Correct: 0 - [[0.39012205600738525, 9], [0.4097183644771576, 0], [0.82649827003479, 9]]
Correct: 1 - [[0.21690382063388824, 0], [0.512570321559906, 1], [0.5471289753913879, 1]]
Correct: 4 - [[0.3016197681427002, 4], [0.6024278402328491, 4], [0.7042914032936096, 4]]
Correct: 2 - [[0.44649651646614075, 2], [0.878244161605835, 2], [0.31578510999679565, 6]]
Correct: 5 - [[0.5224829912185669, 2], [0.6748499870300293, 2], [0.43884700536727905, 2]]
Correct: 4 - [[0.45124128460884094, 2], [0.30291715264320374, 2], [0.31818142533302307, 6]]
Correct: 6 - [[0.29685017466545105, 4], [0.6431035995483398, 3], [0.23524169623851776, 8]]
Correct: 2 - [[0.47213926911354065, 2], [0.8008787035942078, 2], [0.525158166885376, 9]]
Correct: 2 - [[0.4300503134727478, 2], [0.9239405989646912, 2], [0.27832987904548645, 6]]
Correct: 1 - [[0.5257781147956848, 4], [0.6632518768310547, 4], [0.5697516202926636, 4]]
Correct: 7 - [[0.5316541790962219, 7], [0.31145426630973816, 4], [0.42391061782836914, 4]]
Correct: 2 - [[0.4553556442260742, 2], [0.6366783380508423, 4], [0.3077947795391083, 4]]
Correct: 8 - [[0.23981289565563202, 3], [0.485830157995224, 2], [0.30526262521743774, 9]]
Correct: 5 - [[0.4359044134616852, 2], [0.6222344636917114, 4], [0.49902111291885376, 4]]
Correct: 5 - [[0.5430012941360474, 9], [0.3685697913169861, 9], [0.21513065695762634, 2]]
Correct: 3 - [[0.5907485485076904, 3], [0.6023168563842773, 3], [0.25741755962371826, 3]]
Correct: 0 - [[0.4659443199634552, 3], [0.25365209579467773, 2], [0.31398099660873413, 0]]
Correct: 4 - [[0.38622045516967773, 7], [0.5837860703468323, 4], [0.30274030566215515, 4]]
Correct: 8 - [[0.3156450092792511, 7], [0.6021832227706909, 2], [0.21456392109394073, 0]]
Correct: 3 - [[0.40799805521965027, 3], [0.41343048214912415, 4], [0.2434624582529068, 5]]
Correct: 7 - [[0.3898451626300812, 0], [0.4506506621837616, 7], [0.35494863986968994, 7]]
Correct: 6 - [[0.6014474034309387, 6], [0.9589183330535889, 6], [0.9830055832862854, 6]]
Correct: 3 - [[0.4402132034301758, 9], [0.41269707679748535, 9], [0.2586013674736023, 2]]
Correct: 8 - [[0.6118144989013672, 9], [0.6173267364501953, 9], [0.31505322456359863, 9]]
Correct: 1 - [[0.4604576826095581, 2], [0.6658839583396912, 1], [0.7834238409996033, 1]]
Correct: 0 - [[0.35292568802833557, 2], [0.30829596519470215, 7], [0.2441166490316391, 2]]
Correct: 1 - [[0.22829240560531616, 0], [0.6933276057243347, 1], [0.7823512554168701, 1]]
Correct: 3 - [[0.367297500371933, 3], [0.4259469211101532, 6], [0.6053891181945801, 1]]
Correct: 3 - [[0.33614039421081543, 3], [0.5749421119689941, 3], [0.21942231059074402, 1]]
Correct: 0 - [[0.27249056100845337, 3], [0.39185988903045654, 4], [0.6887439489364624, 3]]
Correct: 7 - [[0.3980485200881958, 7], [0.6283904910087585, 7], [0.31680577993392944, 3]]
Correct: 4 - [[0.26377221941947937, 4], [0.350157767534256, 7], [0.3562176525592804, 4]]
Correct: 9 - [[0.6498270034790039, 9], [0.734211802482605, 9], [0.5905711054801941, 9]]
Correct: 5 - [[0.6043812036514282, 7], [0.34933340549468994, 2], [0.32307103276252747, 3]]
Correct: 3 - [[0.7330716252326965, 0], [0.41833946108818054, 2], [0.7348343729972839, 4]]
Correct: 6 - [[0.4292570948600769, 2], [0.6610883474349976, 2], [0.30670851469039917, 6]]
Correct: 0 - [[0.2730119824409485, 7], [0.4796077013015747, 2], [0.3110102713108063, 7]]
Correct: 1 - [[0.29061082005500793, 1], [0.5609709024429321, 1], [0.3673875033855438, 1]]
Correct: 4 - [[0.3325989842414856, 0], [0.7310494184494019, 4], [0.5341580510139465, 4]]
Correct: 4 - [[0.17675544321537018, 3], [0.717759907245636, 4], [0.4053429365158081, 4]]
Correct: 4 - [[0.28026559948921204, 2], [0.6653076410293579, 4], [0.7367900609970093, 4]]
Correct: 4 - [[0.8778091073036194, 4], [0.9837855100631714, 4], [0.879688024520874, 4]]
Correct: 2 - [[0.5102252960205078, 2], [0.9829574227333069, 2], [0.3240552842617035, 2]]
Correct: 2 - [[0.16296879947185516, 2], [0.7116839289665222, 2], [0.21935106813907623, 6]]
Correct: 5 - [[0.24321132898330688, 3], [0.39247262477874756, 3], [0.26259273290634155, 2]]
Correct: 8 - [[0.26299187541007996, 9], [0.8202711343765259, 8], [0.2673123776912689, 8]]
Correct: 1 - [[0.2325226217508316, 4], [0.7081255912780762, 9], [0.37290510535240173, 9]]
Correct: 5 - [[0.34119823575019836, 3], [0.35499924421310425, 4], [0.299493670463562, 3]]
Correct: 9 - [[0.4507599174976349, 9], [0.6712433695793152, 9], [0.7466707229614258, 9]]
Correct: 8 - [[0.42542538046836853, 9], [0.31376683712005615, 3], [0.2639639377593994, 8]]
Correct: 1 - [[0.4646728038787842, 1], [0.7200348973274231, 1], [0.39656633138656616, 1]]
Correct: 1 - [[0.30878493189811707, 5], [0.5366184711456299, 4], [0.3619314134120941, 6]]
Correct: 5 - [[0.4263271391391754, 7], [0.7156333327293396, 4], [0.8184221982955933, 7]]
Correct: 3 - [[0.30461791157722473, 3], [0.3016401529312134, 0], [0.18615755438804626, 4]]
Correct: 9 - [[0.3268778324127197, 9], [0.49989935755729675, 3], [0.6674841046333313, 3]]
Correct: 9 - [[0.7690941095352173, 9], [0.6636672616004944, 9], [0.6023039817810059, 9]]
Correct: 7 - [[0.4702640771865845, 9], [0.40039902925491333, 7], [0.39016374945640564, 3]]
Correct: 6 - [[0.4083491563796997, 9], [0.3173710107803345, 2], [0.4464440643787384, 4]]
Correct: 5 - [[0.3798074424266815, 3], [0.520558774471283, 3], [0.4190884232521057, 3]]
Correct: 0 - [[0.4398280382156372, 0], [0.3081919550895691, 3], [0.27715426683425903, 4]]
Correct: 8 - [[0.5833512544631958, 7], [0.445982962846756, 3], [0.4738256335258484, 3]]
Correct: 4 - [[0.33648091554641724, 2], [0.4589276909828186, 2], [0.799877405166626, 6]]
Correct: 7 - [[0.35324355959892273, 7], [0.3578096926212311, 7], [0.2360602766275406, 1]]
Correct: 0 - [[0.3203727900981903, 9], [0.5515444278717041, 2], [0.5595961213111877, 9]]
Correct: 9 - [[0.7388622760772705, 9], [0.9748466610908508, 9], [0.9475736618041992, 9]]
Correct: 2 - [[0.6237456202507019, 2], [0.9495706558227539, 2], [0.22426459193229675, 2]]
Correct: 8 - [[0.2886342406272888, 9], [0.7475730180740356, 2], [0.2591547966003418, 9]]
Correct: 4 - [[0.8837972283363342, 4], [0.9826506972312927, 4], [0.942563533782959, 4]]
Correct: 7 - [[0.45858272910118103, 7], [0.31033891439437866, 2], [0.2702595889568329, 9]]
Correct: 1 - [[0.3519631028175354, 9], [0.6560815572738647, 9], [0.6254171133041382, 9]]
Correct: 3 - [[0.2681279182434082, 5], [0.45437973737716675, 4], [0.36860665678977966, 6]]
Correct: 9 - [[0.4705715477466583, 9], [0.773906946182251, 9], [0.7996936440467834, 9]]
Correct: 6 - [[0.29819774627685547, 9], [0.32449641823768616, 2], [0.40815454721450806, 6]]
Correct: 8 - [[0.4280359447002411, 9], [0.3488730490207672, 8], [0.3587559163570404, 1]]
Correct: 9 - [[0.5966996550559998, 9], [0.7279654741287231, 9], [0.3982309103012085, 2]]
Correct: 0 - [[0.4579072594642639, 0], [0.5534317493438721, 4], [0.5171804428100586, 4]]
Correct: 4 - [[0.29522308707237244, 3], [0.67662513256073, 4], [0.7572276592254639, 4]]
Correct: 9 - [[0.34512653946876526, 2], [0.3276071846485138, 9], [0.3787696361541748, 6]]
Correct: 6 - [[0.2812761664390564, 9], [0.3260035812854767, 2], [0.33214443922042847, 1]]
Correct: 7 - [[0.9744675159454346, 7], [0.9312455654144287, 7], [0.5155549049377441, 7]]
Correct: 8 - [[0.31060096621513367, 7], [0.3912842273712158, 3], [0.31801638007164, 9]]
Correct: 9 - [[0.42966070771217346, 9], [0.5159851908683777, 9], [0.21729661524295807, 2]]
Correct: 4 - [[0.6099438667297363, 4], [0.5694372057914734, 4], [0.3619973361492157, 0]]
Correct: 8 - [[0.6069120764732361, 3], [0.7535810470581055, 3], [0.25283506512641907, 8]]
Correct: 9 - [[0.43081557750701904, 9], [0.4511464536190033, 9], [0.2973342537879944, 9]]
Correct: 7 - [[0.21786709129810333, 0], [0.6721189618110657, 4], [0.2867873013019562, 4]]
Correct: 2 - [[0.7598906755447388, 2], [0.9415378570556641, 2], [0.2541711926460266, 9]]
Correct: 5 - [[0.43853679299354553, 2], [0.8512640595436096, 2], [0.28013768792152405, 2]]
Correct: 3 - [[0.38419145345687866, 3], [0.7536367774009705, 3], [0.5454135537147522, 6]]
Correct: 7 - [[0.9350406527519226, 7], [0.8145546317100525, 7], [0.5834985971450806, 7]]
Correct: 1 - [[0.27526652812957764, 6], [0.30818095803260803, 9], [0.5745675563812256, 6]]
Correct: 0 - [[0.30578550696372986, 7], [0.7176430225372314, 2], [0.2836933434009552, 2]]
Correct: 2 - [[0.4730832576751709, 2], [0.766250491142273, 2], [0.40671437978744507, 2]]
Correct: 9 - [[0.6785966157913208, 9], [0.9136752486228943, 9], [0.47481071949005127, 9]]
Correct: 5 - [[0.3498264253139496, 5], [0.28994476795196533, 3], [0.3189859986305237, 5]]
Correct: 5 - [[0.18766558170318604, 9], [0.3188035488128662, 2], [0.35656630992889404, 5]]
Correct: 8 - [[0.2911857068538666, 8], [0.3067866265773773, 2], [0.4163442850112915, 9]]
Correct: 5 - [[0.5103846192359924, 5], [0.5624464154243469, 5], [0.3397315442562103, 5]]
Correct: 4 - [[0.33816224336624146, 2], [0.693202793598175, 4], [0.8001666069030762, 4]]
Correct: 2 - [[0.4245072901248932, 6], [0.39800816774368286, 6], [0.40168124437332153, 6]]
Correct: 8 - [[0.41782212257385254, 3], [0.34191009402275085, 9], [0.26674458384513855, 1]]
Correct: 3 - [[0.798051118850708, 3], [0.46844375133514404, 3], [0.6638060212135315, 3]]
Correct: 5 - [[0.33494216203689575, 2], [0.6069997549057007, 4], [0.34294965863227844, 4]]
Correct: 5 - [[0.31843313574790955, 9], [0.6383471488952637, 9], [0.20978312194347382, 9]]
Correct: 7 - [[0.8359295129776001, 7], [0.49311593174934387, 7], [0.27044710516929626, 7]]
Correct: 7 - [[0.931759238243103, 7], [0.935029923915863, 7], [0.4714086353778839, 7]]
Correct: 8 - [[0.3684541881084442, 9], [0.2361130714416504, 3], [0.2541404664516449, 9]]
Correct: 6 - [[0.2238108515739441, 3], [0.6026960611343384, 4], [0.19409681856632233, 1]]
Correct: 2 - [[0.5762996077537537, 7], [0.5167171955108643, 4], [0.44914501905441284, 7]]
Correct: 8 - [[0.6042788624763489, 9], [0.4656003415584564, 1], [0.3376075029373169, 1]]
Correct: 2 - [[0.4632422924041748, 2], [0.9240056872367859, 2], [0.3188002109527588, 2]]
Correct: 3 - [[0.30631622672080994, 3], [0.5989556312561035, 4], [0.2738221287727356, 4]]
Correct: 5 - [[0.3223840892314911, 2], [0.29830464720726013, 2], [0.17827536165714264, 6]]
Correct: 6 - [[0.22965700924396515, 2], [0.3265431821346283, 3], [0.24992896616458893, 6]]
Correct: 8 - [[0.28967076539993286, 2], [0.26741525530815125, 3], [0.2836889922618866, 0]]
Correct: 0 - [[0.3161182999610901, 0], [0.46984073519706726, 0], [0.586816668510437, 4]]
Correct: 2 - [[0.34492024779319763, 7], [0.36540457606315613, 2], [0.24136483669281006, 3]]
Correct: 3 - [[0.26062560081481934, 9], [0.5715153217315674, 3], [0.46892422437667847, 3]]
Correct: 7 - [[0.5149582624435425, 7], [0.2739216983318329, 2], [0.48914477229118347, 1]]
Correct: 0 - [[0.32007601857185364, 0], [0.32896631956100464, 9], [0.42223119735717773, 9]]
Correct: 1 - [[0.330580472946167, 9], [0.6482527852058411, 1], [0.6818845868110657, 1]]
Correct: 9 - [[0.6327155232429504, 9], [0.4563678503036499, 2], [0.8770426511764526, 9]]
Correct: 1 - [[0.4942599833011627, 6], [0.3258219063282013, 1], [0.3523928225040436, 1]]
Correct: 3 - [[0.506035327911377, 3], [0.4529412090778351, 3], [0.2735044062137604, 3]]
Correct: 7 - [[0.42639800906181335, 7], [0.300470769405365, 4], [0.2281130701303482, 4]]
Correct: 5 - [[0.5183401703834534, 3], [0.4323907196521759, 3], [0.26293063163757324, 0]]
Correct: 8 - [[0.376703679561615, 2], [0.7323523759841919, 2], [0.31825417280197144, 6]]
Correct: 3 - [[0.3830837905406952, 4], [0.6301959753036499, 4], [0.38149064779281616, 3]]
Correct: 2 - [[0.33780473470687866, 7], [0.9135891199111938, 2], [0.5632244944572449, 2]]
Correct: 9 - [[0.4152945280075073, 7], [0.3499625623226166, 9], [0.47950828075408936, 3]]
Correct: 6 - [[0.34920474886894226, 0], [0.3093684911727905, 3], [0.2759714424610138, 9]]
Correct: 8 - [[0.3607023060321808, 8], [0.4277781546115875, 0], [0.2503264546394348, 0]]
Correct: 6 - [[0.31167301535606384, 9], [0.289179265499115, 2], [0.32144850492477417, 6]]
Correct: 9 - [[0.5837177038192749, 9], [0.7658312916755676, 9], [0.3032033443450928, 9]]
Correct: 3 - [[0.9514951705932617, 3], [0.9560896158218384, 3], [0.7427880167961121, 3]]
Correct: 8 - [[0.2720642685890198, 2], [0.3528575301170349, 4], [0.27257198095321655, 4]]
Correct: 9 - [[0.40983814001083374, 9], [0.6668335795402527, 9], [0.3552260100841522, 0]]
Correct: 8 - [[0.4908868372440338, 9], [0.35796085000038147, 9], [0.36168649792671204, 9]]
Correct: 0 - [[0.38168656826019287, 3], [0.25635969638824463, 3], [0.4251260757446289, 6]]
Correct: 7 - [[0.9787863492965698, 7], [0.8443670868873596, 7], [0.46800151467323303, 7]]
Correct: 8 - [[0.4923897683620453, 9], [0.27882862091064453, 2], [0.37167122960090637, 9]]
Correct: 5 - [[0.3477262854576111, 3], [0.4177943170070648, 3], [0.1762574464082718, 3]]
Correct: 0 - [[0.3147228956222534, 7], [0.44697824120521545, 2], [0.6198540925979614, 4]]
Correct: 0 - [[0.3905373513698578, 9], [0.35651129484176636, 4], [0.4371181130409241, 0]]
Correct: 1 - [[0.41089439392089844, 9], [0.3563196361064911, 6], [0.5586860775947571, 6]]
Correct: 3 - [[0.2557165324687958, 2], [0.40707850456237793, 3], [0.543133556842804, 3]]
Correct: 9 - [[0.4102743864059448, 0], [0.2718866467475891, 3], [0.3467999994754791, 7]]
Correct: 1 - [[0.2302514612674713, 2], [0.39376023411750793, 4], [0.46006813645362854, 1]]
Correct: 5 - [[0.4820134937763214, 3], [0.4539796710014343, 2], [0.2639516592025757, 2]]
Correct: 3 - [[0.43020495772361755, 9], [0.8808481097221375, 3], [0.420587956905365, 3]]
Correct: 4 - [[0.2725694477558136, 7], [0.38088059425354004, 7], [0.4248092472553253, 4]]
Correct: 4 - [[0.4020530581474304, 7], [0.31764131784439087, 7], [0.2851555049419403, 4]]
Correct: 0 - [[0.3541043698787689, 3], [0.6119122505187988, 4], [0.5411075949668884, 4]]
Correct: 9 - [[0.5378562808036804, 9], [0.6666982769966125, 9], [0.6091694235801697, 9]]
Correct: 9 - [[0.3215121924877167, 9], [0.814247727394104, 9], [0.8161004185676575, 9]]
Correct: 9 - [[0.7009907364845276, 9], [0.712891161441803, 9], [0.27532532811164856, 6]]
Correct: 9 - [[0.2851569950580597, 9], [0.5089885592460632, 2], [0.30414387583732605, 6]]
Correct: 8 - [[0.5486814379692078, 3], [0.8216948509216309, 3], [0.43490055203437805, 3]]
Correct: 2 - [[0.4569964110851288, 7], [0.4859616160392761, 7], [0.6363847255706787, 7]]
Correct: 4 - [[0.39933422207832336, 7], [0.720702588558197, 4], [0.7178347110748291, 4]]
Correct: 2 - [[0.3723977506160736, 4], [0.7249777317047119, 2], [0.3350287973880768, 0]]
Correct: 2 - [[0.2436528205871582, 3], [0.3471238315105438, 2], [0.2529435157775879, 2]]
Correct: 5 - [[0.3260943293571472, 7], [0.2085643857717514, 5], [0.280568391084671, 5]]
Correct: 1 - [[0.24169215559959412, 7], [0.38581758737564087, 1], [0.25481143593788147, 9]]
Correct: 9 - [[0.25661832094192505, 9], [0.2866291403770447, 3], [0.19950911402702332, 9]]
Correct: 1 - [[0.3551184833049774, 1], [0.5091081261634827, 1], [0.19882622361183167, 2]]
Correct: 0 - [[0.47056975960731506, 9], [0.6340543627738953, 2], [0.3366391658782959, 9]]
Correct: 9 - [[0.5843467116355896, 9], [0.9035977721214294, 9], [0.7084506750106812, 9]]
Correct: 4 - [[0.3975054621696472, 4], [0.3957623839378357, 4], [0.24228227138519287, 1]]
Correct: 2 - [[0.20005740225315094, 2], [0.6102603673934937, 2], [0.2896907329559326, 2]]
Correct: 1 - [[0.314705491065979, 4], [0.5332462191581726, 6], [0.8968686461448669, 1]]
Correct: 6 - [[0.43957754969596863, 2], [0.8273183703422546, 6], [0.9065437912940979, 6]]
Correct: 0 - [[0.5332368612289429, 0], [0.3283790647983551, 3], [0.3165664076805115, 3]]
Correct: 3 - [[0.399623841047287, 7], [0.3251892030239105, 4], [0.21917258203029633, 3]]
Correct: 7 - [[0.49513939023017883, 2], [0.399766206741333, 3], [0.5708404779434204, 3]]
Correct: 6 - [[0.37608054280281067, 4], [0.4989739954471588, 4], [0.31031346321105957, 3]]
Correct: 3 - [[0.34062832593917847, 3], [0.5830596685409546, 3], [0.19449470937252045, 6]]
Correct: 1 - [[0.46393975615501404, 9], [0.4717130959033966, 9], [0.540703296661377, 9]]
Correct: 8 - [[0.4127177894115448, 0], [0.7993233799934387, 0], [0.5170168876647949, 9]]
Correct: 6 - [[0.32232168316841125, 9], [0.4710322618484497, 2], [0.4660698175430298, 3]]
Correct: 5 - [[0.24807146191596985, 0], [0.37878063321113586, 2], [0.26415112614631653, 2]]
Correct: 7 - [[0.3163270652294159, 7], [0.7110171914100647, 7], [0.44785016775131226, 7]]
Correct: 2 - [[0.23155777156352997, 3], [0.48554739356040955, 4], [0.38273289799690247, 2]]
Correct: 8 - [[0.43170177936553955, 9], [0.6412256956100464, 3], [0.5942808985710144, 3]]
Correct: 4 - [[0.3011212646961212, 7], [0.7089853882789612, 4], [0.4168356955051422, 4]]
Correct: 4 - [[0.39359208941459656, 4], [0.49393054842948914, 4], [0.4911598265171051, 4]]
Correct: 8 - [[0.4976692199707031, 8], [0.45533591508865356, 8], [0.5110262036323547, 8]]
Correct: 3 - [[0.5558692812919617, 9], [0.2853853404521942, 2], [0.30036988854408264, 3]]
Correct: 5 - [[0.446763277053833, 3], [0.4180789589881897, 9], [0.2696612775325775, 5]]
Correct: 0 - [[0.4183655381202698, 2], [0.41624099016189575, 2], [0.543555736541748, 4]]
Correct: 5 - [[0.2886694073677063, 7], [0.37001633644104004, 3], [0.22978536784648895, 3]]
Correct: 7 - [[0.8683336973190308, 7], [0.8538615107536316, 7], [0.4946700632572174, 7]]
Correct: 4 - [[0.4152584969997406, 4], [0.9294268488883972, 4], [0.9136354923248291, 4]]
Correct: 4 - [[0.4718821942806244, 4], [0.9777950048446655, 4], [0.9941489696502686, 4]]
Correct: 2 - [[0.2831173241138458, 0], [0.42077115178108215, 2], [0.36964884400367737, 0]]
Correct: 2 - [[0.3949562907218933, 3], [0.38823455572128296, 2], [0.27121666073799133, 0]]
Correct: 7 - [[0.35200217366218567, 7], [0.44022196531295776, 7], [0.6699837446212769, 7]]
